sub_path,target
output/preprocessed_image\O\O397.jpg,14.0
output/preprocessed_image\W\W265.jpg,22.0
output/preprocessed_image\D\D24.jpg,3.0
output/preprocessed_image\O\O349.jpg,14.0
output/preprocessed_image\O\O88.jpg,14.0
output/preprocessed_image\U\U468.jpg,20.0
output/preprocessed_image\M\M445.jpg,12.0
output/preprocessed_image\G\G74.jpg,6.0
output/preprocessed_image\T\T482.jpg,19.0
output/preprocessed_image\S\S152.jpg,18.0
output/preprocessed_image\U\U131.jpg,20.0
output/preprocessed_image\C\C414.jpg,2.0
output/preprocessed_image\D\D304.jpg,3.0
output/preprocessed_image\J\J153.jpg,9.0
output/preprocessed_image\A\A162.jpg,0.0
output/preprocessed_image\R\R52.jpg,17.0
output/preprocessed_image\D\D425.jpg,3.0
output/preprocessed_image\E\E183.jpg,4.0
output/preprocessed_image\J\J48.jpg,9.0
output/preprocessed_image\N\N214.jpg,13.0
output/preprocessed_image\Y\Y190.jpg,24.0
output/preprocessed_image\G\G3.jpg,6.0
output/preprocessed_image\N\N385.jpg,13.0
output/preprocessed_image\X\X167.jpg,23.0
output/preprocessed_image\I\I333.jpg,8.0
output/preprocessed_image\Q\Q22.jpg,16.0
output/preprocessed_image\I\I66.jpg,8.0
output/preprocessed_image\R\R394.jpg,17.0
output/preprocessed_image\P\P479.jpg,15.0
output/preprocessed_image\N\N76.jpg,13.0
output/preprocessed_image\D\D94.jpg,3.0
output/preprocessed_image\C\C46.jpg,2.0
output/preprocessed_image\C\C45.jpg,2.0
output/preprocessed_image\L\L314.jpg,11.0
output/preprocessed_image\F\F114.jpg,5.0
output/preprocessed_image\S\S314.jpg,18.0
output/preprocessed_image\P\P44.jpg,15.0
output/preprocessed_image\E\E131.jpg,4.0
output/preprocessed_image\Q\Q490.jpg,16.0
output/preprocessed_image\U\U150.jpg,20.0
output/preprocessed_image\E\E261.jpg,4.0
output/preprocessed_image\M\M93.jpg,12.0
output/preprocessed_image\N\N89.jpg,13.0
output/preprocessed_image\Y\Y464.jpg,24.0
output/preprocessed_image\U\U374.jpg,20.0
output/preprocessed_image\P\P154.jpg,15.0
output/preprocessed_image\I\I242.jpg,8.0
output/preprocessed_image\R\R287.jpg,17.0
output/preprocessed_image\K\K194.jpg,10.0
output/preprocessed_image\G\G278.jpg,6.0
output/preprocessed_image\P\P243.jpg,15.0
output/preprocessed_image\N\N167.jpg,13.0
output/preprocessed_image\nothing\nothing75.jpg,26.0
output/preprocessed_image\Y\Y12.jpg,24.0
output/preprocessed_image\M\M312.jpg,12.0
output/preprocessed_image\C\C335.jpg,2.0
output/preprocessed_image\A\A385.jpg,0.0
output/preprocessed_image\G\G478.jpg,6.0
output/preprocessed_image\R\R305.jpg,17.0
output/preprocessed_image\N\N249.jpg,13.0
output/preprocessed_image\A\A273.jpg,0.0
output/preprocessed_image\H\H263.jpg,7.0
output/preprocessed_image\A\A40.jpg,0.0
output/preprocessed_image\D\D340.jpg,3.0
output/preprocessed_image\D\D128.jpg,3.0
output/preprocessed_image\P\P107.jpg,15.0
output/preprocessed_image\K\K486.jpg,10.0
output/preprocessed_image\V\V450.jpg,21.0
output/preprocessed_image\F\F111.jpg,5.0
output/preprocessed_image\T\T258.jpg,19.0
output/preprocessed_image\J\J19.jpg,9.0
output/preprocessed_image\O\O377.jpg,14.0
output/preprocessed_image\Q\Q304.jpg,16.0
output/preprocessed_image\K\K266.jpg,10.0
output/preprocessed_image\T\T225.jpg,19.0
output/preprocessed_image\Y\Y139.jpg,24.0
output/preprocessed_image\C\C62.jpg,2.0
output/preprocessed_image\K\K268.jpg,10.0
output/preprocessed_image\nothing\nothing429.jpg,26.0
output/preprocessed_image\B\B438.jpg,1.0
output/preprocessed_image\F\F160.jpg,5.0
output/preprocessed_image\nothing\nothing430.jpg,26.0
output/preprocessed_image\Y\Y297.jpg,24.0
output/preprocessed_image\Z\Z195.jpg,25.0
output/preprocessed_image\R\R385.jpg,17.0
output/preprocessed_image\X\X80.jpg,23.0
output/preprocessed_image\S\S486.jpg,18.0
output/preprocessed_image\I\I112.jpg,8.0
output/preprocessed_image\M\M9.jpg,12.0
output/preprocessed_image\S\S106.jpg,18.0
output/preprocessed_image\J\J230.jpg,9.0
output/preprocessed_image\X\X262.jpg,23.0
output/preprocessed_image\S\S490.jpg,18.0
output/preprocessed_image\Z\Z429.jpg,25.0
output/preprocessed_image\K\K311.jpg,10.0
output/preprocessed_image\T\T101.jpg,19.0
output/preprocessed_image\Q\Q284.jpg,16.0
output/preprocessed_image\S\S393.jpg,18.0
output/preprocessed_image\S\S1.jpg,18.0
output/preprocessed_image\L\L347.jpg,11.0
output/preprocessed_image\T\T351.jpg,19.0
output/preprocessed_image\Z\Z213.jpg,25.0
output/preprocessed_image\H\H439.jpg,7.0
output/preprocessed_image\W\W23.jpg,22.0
output/preprocessed_image\I\I352.jpg,8.0
output/preprocessed_image\W\W472.jpg,22.0
output/preprocessed_image\N\N336.jpg,13.0
output/preprocessed_image\F\F456.jpg,5.0
output/preprocessed_image\Q\Q79.jpg,16.0
output/preprocessed_image\L\L210.jpg,11.0
output/preprocessed_image\O\O237.jpg,14.0
output/preprocessed_image\R\R471.jpg,17.0
output/preprocessed_image\G\G257.jpg,6.0
output/preprocessed_image\J\J237.jpg,9.0
output/preprocessed_image\Y\Y243.jpg,24.0
output/preprocessed_image\X\X356.jpg,23.0
output/preprocessed_image\S\S458.jpg,18.0
output/preprocessed_image\U\U192.jpg,20.0
output/preprocessed_image\nothing\nothing163.jpg,26.0
output/preprocessed_image\W\W425.jpg,22.0
output/preprocessed_image\K\K123.jpg,10.0
output/preprocessed_image\Y\Y155.jpg,24.0
output/preprocessed_image\W\W95.jpg,22.0
output/preprocessed_image\U\U302.jpg,20.0
output/preprocessed_image\G\G102.jpg,6.0
output/preprocessed_image\G\G390.jpg,6.0
output/preprocessed_image\A\A290.jpg,0.0
output/preprocessed_image\D\D115.jpg,3.0
output/preprocessed_image\D\D142.jpg,3.0
output/preprocessed_image\W\W429.jpg,22.0
output/preprocessed_image\W\W45.jpg,22.0
output/preprocessed_image\K\K454.jpg,10.0
output/preprocessed_image\V\V76.jpg,21.0
output/preprocessed_image\G\G443.jpg,6.0
output/preprocessed_image\F\F341.jpg,5.0
output/preprocessed_image\S\S345.jpg,18.0
output/preprocessed_image\S\S39.jpg,18.0
output/preprocessed_image\X\X368.jpg,23.0
output/preprocessed_image\T\T313.jpg,19.0
output/preprocessed_image\I\I188.jpg,8.0
output/preprocessed_image\S\S251.jpg,18.0
output/preprocessed_image\S\S5.jpg,18.0
output/preprocessed_image\P\P30.jpg,15.0
output/preprocessed_image\M\M326.jpg,12.0
output/preprocessed_image\E\E297.jpg,4.0
output/preprocessed_image\U\U414.jpg,20.0
output/preprocessed_image\X\X151.jpg,23.0
output/preprocessed_image\X\X291.jpg,23.0
output/preprocessed_image\nothing\nothing228.jpg,26.0
output/preprocessed_image\nothing\nothing103.jpg,26.0
output/preprocessed_image\Z\Z412.jpg,25.0
output/preprocessed_image\F\F381.jpg,5.0
output/preprocessed_image\R\R232.jpg,17.0
output/preprocessed_image\Y\Y323.jpg,24.0
output/preprocessed_image\Y\Y459.jpg,24.0
output/preprocessed_image\E\E236.jpg,4.0
output/preprocessed_image\R\R114.jpg,17.0
output/preprocessed_image\Y\Y357.jpg,24.0
output/preprocessed_image\Q\Q354.jpg,16.0
output/preprocessed_image\M\M100.jpg,12.0
output/preprocessed_image\F\F191.jpg,5.0
output/preprocessed_image\N\N318.jpg,13.0
output/preprocessed_image\O\O50.jpg,14.0
output/preprocessed_image\C\C246.jpg,2.0
output/preprocessed_image\R\R447.jpg,17.0
output/preprocessed_image\G\G4.jpg,6.0
output/preprocessed_image\Q\Q85.jpg,16.0
output/preprocessed_image\U\U80.jpg,20.0
output/preprocessed_image\G\G201.jpg,6.0
output/preprocessed_image\R\R244.jpg,17.0
output/preprocessed_image\H\H73.jpg,7.0
output/preprocessed_image\U\U359.jpg,20.0
output/preprocessed_image\R\R127.jpg,17.0
output/preprocessed_image\T\T432.jpg,19.0
output/preprocessed_image\nothing\nothing320.jpg,26.0
output/preprocessed_image\E\E278.jpg,4.0
output/preprocessed_image\B\B73.jpg,1.0
output/preprocessed_image\S\S58.jpg,18.0
output/preprocessed_image\E\E214.jpg,4.0
output/preprocessed_image\X\X107.jpg,23.0
output/preprocessed_image\W\W180.jpg,22.0
output/preprocessed_image\K\K354.jpg,10.0
output/preprocessed_image\J\J142.jpg,9.0
output/preprocessed_image\B\B118.jpg,1.0
output/preprocessed_image\N\N37.jpg,13.0
output/preprocessed_image\C\C192.jpg,2.0
output/preprocessed_image\V\V71.jpg,21.0
output/preprocessed_image\Z\Z41.jpg,25.0
output/preprocessed_image\W\W64.jpg,22.0
output/preprocessed_image\U\U151.jpg,20.0
output/preprocessed_image\P\P112.jpg,15.0
output/preprocessed_image\I\I227.jpg,8.0
output/preprocessed_image\B\B181.jpg,1.0
output/preprocessed_image\W\W371.jpg,22.0
output/preprocessed_image\nothing\nothing443.jpg,26.0
output/preprocessed_image\R\R212.jpg,17.0
output/preprocessed_image\L\L401.jpg,11.0
output/preprocessed_image\B\B290.jpg,1.0
output/preprocessed_image\R\R213.jpg,17.0
output/preprocessed_image\D\D84.jpg,3.0
output/preprocessed_image\T\T110.jpg,19.0
output/preprocessed_image\U\U488.jpg,20.0
output/preprocessed_image\T\T121.jpg,19.0
output/preprocessed_image\O\O317.jpg,14.0
output/preprocessed_image\G\G270.jpg,6.0
output/preprocessed_image\M\M192.jpg,12.0
output/preprocessed_image\D\D69.jpg,3.0
output/preprocessed_image\nothing\nothing379.jpg,26.0
output/preprocessed_image\A\A216.jpg,0.0
output/preprocessed_image\V\V397.jpg,21.0
output/preprocessed_image\U\U225.jpg,20.0
output/preprocessed_image\nothing\nothing82.jpg,26.0
output/preprocessed_image\S\S183.jpg,18.0
output/preprocessed_image\R\R173.jpg,17.0
output/preprocessed_image\Z\Z314.jpg,25.0
output/preprocessed_image\L\L306.jpg,11.0
output/preprocessed_image\X\X492.jpg,23.0
output/preprocessed_image\H\H118.jpg,7.0
output/preprocessed_image\H\H27.jpg,7.0
output/preprocessed_image\V\V79.jpg,21.0
output/preprocessed_image\F\F142.jpg,5.0
output/preprocessed_image\U\U332.jpg,20.0
output/preprocessed_image\C\C15.jpg,2.0
output/preprocessed_image\U\U470.jpg,20.0
output/preprocessed_image\J\J447.jpg,9.0
output/preprocessed_image\J\J294.jpg,9.0
output/preprocessed_image\B\B464.jpg,1.0
output/preprocessed_image\Y\Y403.jpg,24.0
output/preprocessed_image\C\C409.jpg,2.0
output/preprocessed_image\A\A356.jpg,0.0
output/preprocessed_image\R\R15.jpg,17.0
output/preprocessed_image\E\E418.jpg,4.0
output/preprocessed_image\H\H189.jpg,7.0
output/preprocessed_image\A\A361.jpg,0.0
output/preprocessed_image\nothing\nothing223.jpg,26.0
output/preprocessed_image\C\C397.jpg,2.0
output/preprocessed_image\Q\Q104.jpg,16.0
output/preprocessed_image\J\J115.jpg,9.0
output/preprocessed_image\R\R386.jpg,17.0
output/preprocessed_image\C\C487.jpg,2.0
output/preprocessed_image\R\R337.jpg,17.0
output/preprocessed_image\J\J360.jpg,9.0
output/preprocessed_image\X\X485.jpg,23.0
output/preprocessed_image\M\M367.jpg,12.0
output/preprocessed_image\M\M281.jpg,12.0
output/preprocessed_image\C\C40.jpg,2.0
output/preprocessed_image\U\U162.jpg,20.0
output/preprocessed_image\O\O249.jpg,14.0
output/preprocessed_image\X\X86.jpg,23.0
output/preprocessed_image\W\W203.jpg,22.0
output/preprocessed_image\H\H317.jpg,7.0
output/preprocessed_image\E\E57.jpg,4.0
output/preprocessed_image\E\E75.jpg,4.0
output/preprocessed_image\E\E208.jpg,4.0
output/preprocessed_image\G\G103.jpg,6.0
output/preprocessed_image\H\H2.jpg,7.0
output/preprocessed_image\C\C276.jpg,2.0
output/preprocessed_image\U\U497.jpg,20.0
output/preprocessed_image\K\K31.jpg,10.0
output/preprocessed_image\K\K366.jpg,10.0
output/preprocessed_image\V\V184.jpg,21.0
output/preprocessed_image\X\X115.jpg,23.0
output/preprocessed_image\J\J252.jpg,9.0
output/preprocessed_image\U\U172.jpg,20.0
output/preprocessed_image\B\B133.jpg,1.0
output/preprocessed_image\P\P216.jpg,15.0
output/preprocessed_image\C\C230.jpg,2.0
output/preprocessed_image\G\G173.jpg,6.0
output/preprocessed_image\W\W282.jpg,22.0
output/preprocessed_image\A\A497.jpg,0.0
output/preprocessed_image\N\N251.jpg,13.0
output/preprocessed_image\K\K186.jpg,10.0
output/preprocessed_image\C\C134.jpg,2.0
output/preprocessed_image\G\G95.jpg,6.0
output/preprocessed_image\C\C369.jpg,2.0
output/preprocessed_image\F\F424.jpg,5.0
output/preprocessed_image\N\N259.jpg,13.0
output/preprocessed_image\U\U290.jpg,20.0
output/preprocessed_image\K\K95.jpg,10.0
output/preprocessed_image\E\E197.jpg,4.0
output/preprocessed_image\D\D407.jpg,3.0
output/preprocessed_image\O\O30.jpg,14.0
output/preprocessed_image\S\S499.jpg,18.0
output/preprocessed_image\P\P148.jpg,15.0
output/preprocessed_image\K\K457.jpg,10.0
output/preprocessed_image\H\H357.jpg,7.0
output/preprocessed_image\Y\Y366.jpg,24.0
output/preprocessed_image\P\P323.jpg,15.0
output/preprocessed_image\Y\Y389.jpg,24.0
output/preprocessed_image\F\F224.jpg,5.0
output/preprocessed_image\G\G464.jpg,6.0
output/preprocessed_image\U\U472.jpg,20.0
output/preprocessed_image\L\L460.jpg,11.0
output/preprocessed_image\S\S32.jpg,18.0
output/preprocessed_image\nothing\nothing146.jpg,26.0
output/preprocessed_image\D\D200.jpg,3.0
output/preprocessed_image\T\T204.jpg,19.0
output/preprocessed_image\nothing\nothing436.jpg,26.0
output/preprocessed_image\L\L143.jpg,11.0
output/preprocessed_image\H\H23.jpg,7.0
output/preprocessed_image\X\X394.jpg,23.0
output/preprocessed_image\nothing\nothing277.jpg,26.0
output/preprocessed_image\Z\Z104.jpg,25.0
output/preprocessed_image\I\I178.jpg,8.0
output/preprocessed_image\G\G379.jpg,6.0
output/preprocessed_image\T\T152.jpg,19.0
output/preprocessed_image\V\V419.jpg,21.0
output/preprocessed_image\R\R39.jpg,17.0
output/preprocessed_image\O\O232.jpg,14.0
output/preprocessed_image\U\U227.jpg,20.0
output/preprocessed_image\M\M25.jpg,12.0
output/preprocessed_image\T\T218.jpg,19.0
output/preprocessed_image\Q\Q450.jpg,16.0
output/preprocessed_image\B\B306.jpg,1.0
output/preprocessed_image\G\G90.jpg,6.0
output/preprocessed_image\F\F89.jpg,5.0
output/preprocessed_image\X\X399.jpg,23.0
output/preprocessed_image\A\A146.jpg,0.0
output/preprocessed_image\N\N23.jpg,13.0
output/preprocessed_image\W\W259.jpg,22.0
output/preprocessed_image\D\D257.jpg,3.0
output/preprocessed_image\X\X133.jpg,23.0
output/preprocessed_image\V\V132.jpg,21.0
output/preprocessed_image\Z\Z402.jpg,25.0
output/preprocessed_image\nothing\nothing447.jpg,26.0
output/preprocessed_image\G\G383.jpg,6.0
output/preprocessed_image\C\C4.jpg,2.0
output/preprocessed_image\L\L174.jpg,11.0
output/preprocessed_image\W\W8.jpg,22.0
output/preprocessed_image\N\N396.jpg,13.0
output/preprocessed_image\Z\Z395.jpg,25.0
output/preprocessed_image\I\I369.jpg,8.0
output/preprocessed_image\Z\Z380.jpg,25.0
output/preprocessed_image\O\O447.jpg,14.0
output/preprocessed_image\O\O198.jpg,14.0
output/preprocessed_image\R\R193.jpg,17.0
output/preprocessed_image\B\B182.jpg,1.0
output/preprocessed_image\Q\Q64.jpg,16.0
output/preprocessed_image\R\R276.jpg,17.0
output/preprocessed_image\nothing\nothing278.jpg,26.0
output/preprocessed_image\C\C102.jpg,2.0
output/preprocessed_image\O\O47.jpg,14.0
output/preprocessed_image\Y\Y283.jpg,24.0
output/preprocessed_image\V\V413.jpg,21.0
output/preprocessed_image\J\J423.jpg,9.0
output/preprocessed_image\D\D62.jpg,3.0
output/preprocessed_image\Y\Y447.jpg,24.0
output/preprocessed_image\V\V169.jpg,21.0
output/preprocessed_image\I\I9.jpg,8.0
output/preprocessed_image\M\M461.jpg,12.0
output/preprocessed_image\M\M60.jpg,12.0
output/preprocessed_image\Q\Q378.jpg,16.0
output/preprocessed_image\X\X69.jpg,23.0
output/preprocessed_image\N\N303.jpg,13.0
output/preprocessed_image\G\G25.jpg,6.0
output/preprocessed_image\M\M186.jpg,12.0
output/preprocessed_image\A\A64.jpg,0.0
output/preprocessed_image\B\B136.jpg,1.0
output/preprocessed_image\J\J114.jpg,9.0
output/preprocessed_image\R\R19.jpg,17.0
output/preprocessed_image\L\L484.jpg,11.0
output/preprocessed_image\V\V145.jpg,21.0
output/preprocessed_image\O\O430.jpg,14.0
output/preprocessed_image\M\M29.jpg,12.0
output/preprocessed_image\J\J309.jpg,9.0
output/preprocessed_image\B\B376.jpg,1.0
output/preprocessed_image\nothing\nothing475.jpg,26.0
output/preprocessed_image\V\V405.jpg,21.0
output/preprocessed_image\T\T294.jpg,19.0
output/preprocessed_image\G\G233.jpg,6.0
output/preprocessed_image\A\A97.jpg,0.0
output/preprocessed_image\G\G481.jpg,6.0
output/preprocessed_image\A\A360.jpg,0.0
output/preprocessed_image\I\I183.jpg,8.0
output/preprocessed_image\M\M279.jpg,12.0
output/preprocessed_image\C\C178.jpg,2.0
output/preprocessed_image\C\C291.jpg,2.0
output/preprocessed_image\Z\Z12.jpg,25.0
output/preprocessed_image\W\W40.jpg,22.0
output/preprocessed_image\F\F251.jpg,5.0
output/preprocessed_image\A\A430.jpg,0.0
output/preprocessed_image\M\M439.jpg,12.0
output/preprocessed_image\N\N150.jpg,13.0
output/preprocessed_image\Z\Z498.jpg,25.0
output/preprocessed_image\U\U59.jpg,20.0
output/preprocessed_image\Y\Y153.jpg,24.0
output/preprocessed_image\U\U453.jpg,20.0
output/preprocessed_image\Q\Q162.jpg,16.0
output/preprocessed_image\W\W214.jpg,22.0
output/preprocessed_image\L\L436.jpg,11.0
output/preprocessed_image\N\N256.jpg,13.0
output/preprocessed_image\V\V288.jpg,21.0
output/preprocessed_image\P\P459.jpg,15.0
output/preprocessed_image\J\J416.jpg,9.0
output/preprocessed_image\V\V147.jpg,21.0
output/preprocessed_image\L\L338.jpg,11.0
output/preprocessed_image\F\F287.jpg,5.0
output/preprocessed_image\L\L333.jpg,11.0
output/preprocessed_image\T\T148.jpg,19.0
output/preprocessed_image\Z\Z82.jpg,25.0
output/preprocessed_image\B\B279.jpg,1.0
output/preprocessed_image\J\J138.jpg,9.0
output/preprocessed_image\F\F27.jpg,5.0
output/preprocessed_image\I\I338.jpg,8.0
output/preprocessed_image\B\B85.jpg,1.0
output/preprocessed_image\I\I121.jpg,8.0
output/preprocessed_image\R\R141.jpg,17.0
output/preprocessed_image\E\E82.jpg,4.0
output/preprocessed_image\P\P356.jpg,15.0
output/preprocessed_image\F\F308.jpg,5.0
output/preprocessed_image\nothing\nothing361.jpg,26.0
output/preprocessed_image\L\L499.jpg,11.0
output/preprocessed_image\A\A83.jpg,0.0
output/preprocessed_image\C\C305.jpg,2.0
output/preprocessed_image\K\K418.jpg,10.0
output/preprocessed_image\L\L398.jpg,11.0
output/preprocessed_image\N\N274.jpg,13.0
output/preprocessed_image\Y\Y299.jpg,24.0
output/preprocessed_image\B\B400.jpg,1.0
output/preprocessed_image\D\D190.jpg,3.0
output/preprocessed_image\X\X195.jpg,23.0
output/preprocessed_image\C\C79.jpg,2.0
output/preprocessed_image\O\O26.jpg,14.0
output/preprocessed_image\L\L476.jpg,11.0
output/preprocessed_image\M\M293.jpg,12.0
output/preprocessed_image\M\M167.jpg,12.0
output/preprocessed_image\T\T82.jpg,19.0
output/preprocessed_image\B\B128.jpg,1.0
output/preprocessed_image\D\D307.jpg,3.0
output/preprocessed_image\M\M78.jpg,12.0
output/preprocessed_image\Y\Y332.jpg,24.0
output/preprocessed_image\A\A121.jpg,0.0
output/preprocessed_image\R\R291.jpg,17.0
output/preprocessed_image\W\W497.jpg,22.0
output/preprocessed_image\B\B23.jpg,1.0
output/preprocessed_image\G\G291.jpg,6.0
output/preprocessed_image\Q\Q481.jpg,16.0
output/preprocessed_image\U\U70.jpg,20.0
output/preprocessed_image\Y\Y249.jpg,24.0
output/preprocessed_image\K\K307.jpg,10.0
output/preprocessed_image\K\K17.jpg,10.0
output/preprocessed_image\C\C368.jpg,2.0
output/preprocessed_image\V\V60.jpg,21.0
output/preprocessed_image\R\R328.jpg,17.0
output/preprocessed_image\H\H149.jpg,7.0
output/preprocessed_image\G\G311.jpg,6.0
output/preprocessed_image\A\A350.jpg,0.0
output/preprocessed_image\S\S233.jpg,18.0
output/preprocessed_image\Y\Y341.jpg,24.0
output/preprocessed_image\N\N24.jpg,13.0
output/preprocessed_image\Z\Z479.jpg,25.0
output/preprocessed_image\T\T370.jpg,19.0
output/preprocessed_image\D\D334.jpg,3.0
output/preprocessed_image\G\G440.jpg,6.0
output/preprocessed_image\G\G475.jpg,6.0
output/preprocessed_image\nothing\nothing486.jpg,26.0
output/preprocessed_image\L\L71.jpg,11.0
output/preprocessed_image\M\M135.jpg,12.0
output/preprocessed_image\H\H154.jpg,7.0
output/preprocessed_image\J\J116.jpg,9.0
output/preprocessed_image\Z\Z53.jpg,25.0
output/preprocessed_image\S\S168.jpg,18.0
output/preprocessed_image\R\R233.jpg,17.0
output/preprocessed_image\X\X178.jpg,23.0
output/preprocessed_image\V\V361.jpg,21.0
output/preprocessed_image\T\T255.jpg,19.0
output/preprocessed_image\T\T63.jpg,19.0
output/preprocessed_image\B\B240.jpg,1.0
output/preprocessed_image\C\C108.jpg,2.0
output/preprocessed_image\C\C67.jpg,2.0
output/preprocessed_image\D\D454.jpg,3.0
output/preprocessed_image\H\H219.jpg,7.0
output/preprocessed_image\V\V443.jpg,21.0
output/preprocessed_image\A\A442.jpg,0.0
output/preprocessed_image\A\A107.jpg,0.0
output/preprocessed_image\G\G116.jpg,6.0
output/preprocessed_image\V\V30.jpg,21.0
output/preprocessed_image\U\U294.jpg,20.0
