sub_path,target
output/preprocessed_image\B\B1631.jpg,1.0
output/preprocessed_image\J\J1640.jpg,9.0
output/preprocessed_image\J\J3038.jpg,9.0
output/preprocessed_image\H\H3351.jpg,7.0
output/preprocessed_image\D\D2429.jpg,3.0
output/preprocessed_image\D\D2856.jpg,3.0
output/preprocessed_image\D\D2222.jpg,3.0
output/preprocessed_image\Q\Q3012.jpg,16.0
output/preprocessed_image\Q\Q1435.jpg,16.0
output/preprocessed_image\G\G1783.jpg,6.0
output/preprocessed_image\S\S2571.jpg,18.0
output/preprocessed_image\A\A2036.jpg,0.0
output/preprocessed_image\U\U3313.jpg,20.0
output/preprocessed_image\Z\Z865.jpg,25.0
output/preprocessed_image\Z\Z1238.jpg,25.0
output/preprocessed_image\W\W1281.jpg,22.0
output/preprocessed_image\C\C2601.jpg,2.0
output/preprocessed_image\J\J2377.jpg,9.0
output/preprocessed_image\U\U1179.jpg,20.0
output/preprocessed_image\X\X2953.jpg,23.0
output/preprocessed_image\L\L3133.jpg,11.0
output/preprocessed_image\F\F315.jpg,5.0
output/preprocessed_image\I\I1335.jpg,8.0
output/preprocessed_image\V\V237.jpg,21.0
output/preprocessed_image\L\L1902.jpg,11.0
output/preprocessed_image\H\H2864.jpg,7.0
output/preprocessed_image\R\R75.jpg,17.0
output/preprocessed_image\T\T1239.jpg,19.0
output/preprocessed_image\E\E2048.jpg,4.0
output/preprocessed_image\H\H1306.jpg,7.0
output/preprocessed_image\S\S1942.jpg,18.0
output/preprocessed_image\Q\Q375.jpg,16.0
output/preprocessed_image\M\M194.jpg,12.0
output/preprocessed_image\Y\Y2454.jpg,24.0
output/preprocessed_image\R\R786.jpg,17.0
output/preprocessed_image\C\C2637.jpg,2.0
output/preprocessed_image\F\F709.jpg,5.0
output/preprocessed_image\F\F1966.jpg,5.0
output/preprocessed_image\P\P1256.jpg,15.0
output/preprocessed_image\Z\Z2969.jpg,25.0
output/preprocessed_image\K\K353.jpg,10.0
output/preprocessed_image\nothing\nothing2505.jpg,26.0
output/preprocessed_image\X\X1429.jpg,23.0
output/preprocessed_image\R\R2301.jpg,17.0
output/preprocessed_image\W\W1898.jpg,22.0
output/preprocessed_image\A\A1855.jpg,0.0
output/preprocessed_image\C\C1839.jpg,2.0
output/preprocessed_image\M\M1422.jpg,12.0
output/preprocessed_image\D\D505.jpg,3.0
output/preprocessed_image\F\F1301.jpg,5.0
output/preprocessed_image\J\J2534.jpg,9.0
output/preprocessed_image\Y\Y3007.jpg,24.0
output/preprocessed_image\U\U413.jpg,20.0
output/preprocessed_image\G\G3228.jpg,6.0
output/preprocessed_image\P\P2343.jpg,15.0
output/preprocessed_image\W\W795.jpg,22.0
output/preprocessed_image\L\L624.jpg,11.0
output/preprocessed_image\O\O1309.jpg,14.0
output/preprocessed_image\C\C3261.jpg,2.0
output/preprocessed_image\H\H1012.jpg,7.0
output/preprocessed_image\nothing\nothing436.jpg,26.0
output/preprocessed_image\nothing\nothing116.jpg,26.0
output/preprocessed_image\E\E1467.jpg,4.0
output/preprocessed_image\Q\Q1142.jpg,16.0
output/preprocessed_image\O\O3308.jpg,14.0
output/preprocessed_image\C\C666.jpg,2.0
output/preprocessed_image\G\G1440.jpg,6.0
output/preprocessed_image\F\F570.jpg,5.0
output/preprocessed_image\O\O1466.jpg,14.0
output/preprocessed_image\N\N2808.jpg,13.0
output/preprocessed_image\P\P1907.jpg,15.0
output/preprocessed_image\F\F1440.jpg,5.0
output/preprocessed_image\Y\Y808.jpg,24.0
output/preprocessed_image\T\T2878.jpg,19.0
output/preprocessed_image\G\G2815.jpg,6.0
output/preprocessed_image\K\K129.jpg,10.0
output/preprocessed_image\R\R2868.jpg,17.0
output/preprocessed_image\W\W2883.jpg,22.0
output/preprocessed_image\F\F1258.jpg,5.0
output/preprocessed_image\R\R2542.jpg,17.0
output/preprocessed_image\E\E1920.jpg,4.0
output/preprocessed_image\N\N1730.jpg,13.0
output/preprocessed_image\E\E2012.jpg,4.0
output/preprocessed_image\nothing\nothing257.jpg,26.0
output/preprocessed_image\O\O1799.jpg,14.0
output/preprocessed_image\P\P3041.jpg,15.0
output/preprocessed_image\P\P2511.jpg,15.0
output/preprocessed_image\C\C3107.jpg,2.0
output/preprocessed_image\D\D1759.jpg,3.0
output/preprocessed_image\P\P3051.jpg,15.0
output/preprocessed_image\H\H663.jpg,7.0
output/preprocessed_image\V\V1485.jpg,21.0
output/preprocessed_image\M\M239.jpg,12.0
output/preprocessed_image\M\M2110.jpg,12.0
output/preprocessed_image\F\F3012.jpg,5.0
output/preprocessed_image\U\U1382.jpg,20.0
output/preprocessed_image\X\X802.jpg,23.0
output/preprocessed_image\C\C2328.jpg,2.0
output/preprocessed_image\U\U300.jpg,20.0
output/preprocessed_image\U\U716.jpg,20.0
output/preprocessed_image\J\J2815.jpg,9.0
output/preprocessed_image\N\N2055.jpg,13.0
output/preprocessed_image\R\R520.jpg,17.0
output/preprocessed_image\Y\Y1082.jpg,24.0
output/preprocessed_image\I\I1542.jpg,8.0
output/preprocessed_image\Q\Q2903.jpg,16.0
output/preprocessed_image\J\J2679.jpg,9.0
output/preprocessed_image\V\V2498.jpg,21.0
output/preprocessed_image\P\P751.jpg,15.0
output/preprocessed_image\V\V1940.jpg,21.0
output/preprocessed_image\C\C3251.jpg,2.0
output/preprocessed_image\C\C3014.jpg,2.0
output/preprocessed_image\P\P1514.jpg,15.0
output/preprocessed_image\C\C51.jpg,2.0
output/preprocessed_image\Z\Z2283.jpg,25.0
output/preprocessed_image\E\E1410.jpg,4.0
output/preprocessed_image\J\J881.jpg,9.0
output/preprocessed_image\U\U2427.jpg,20.0
output/preprocessed_image\P\P1640.jpg,15.0
output/preprocessed_image\V\V683.jpg,21.0
output/preprocessed_image\V\V2266.jpg,21.0
output/preprocessed_image\W\W3264.jpg,22.0
output/preprocessed_image\I\I98.jpg,8.0
output/preprocessed_image\A\A1295.jpg,0.0
output/preprocessed_image\X\X2814.jpg,23.0
output/preprocessed_image\E\E2583.jpg,4.0
output/preprocessed_image\B\B1026.jpg,1.0
output/preprocessed_image\F\F1643.jpg,5.0
output/preprocessed_image\K\K2578.jpg,10.0
output/preprocessed_image\W\W3239.jpg,22.0
output/preprocessed_image\X\X466.jpg,23.0
output/preprocessed_image\nothing\nothing3024.jpg,26.0
output/preprocessed_image\B\B1295.jpg,1.0
output/preprocessed_image\Y\Y2821.jpg,24.0
output/preprocessed_image\M\M2278.jpg,12.0
output/preprocessed_image\B\B1999.jpg,1.0
output/preprocessed_image\U\U13.jpg,20.0
output/preprocessed_image\D\D1779.jpg,3.0
output/preprocessed_image\L\L2404.jpg,11.0
output/preprocessed_image\J\J2273.jpg,9.0
output/preprocessed_image\B\B1959.jpg,1.0
output/preprocessed_image\E\E1864.jpg,4.0
output/preprocessed_image\G\G3234.jpg,6.0
output/preprocessed_image\M\M1690.jpg,12.0
output/preprocessed_image\P\P340.jpg,15.0
output/preprocessed_image\J\J642.jpg,9.0
output/preprocessed_image\F\F2858.jpg,5.0
output/preprocessed_image\V\V1865.jpg,21.0
output/preprocessed_image\W\W827.jpg,22.0
output/preprocessed_image\K\K421.jpg,10.0
output/preprocessed_image\Y\Y211.jpg,24.0
output/preprocessed_image\C\C809.jpg,2.0
output/preprocessed_image\O\O3360.jpg,14.0
output/preprocessed_image\D\D2362.jpg,3.0
output/preprocessed_image\L\L3125.jpg,11.0
output/preprocessed_image\P\P1545.jpg,15.0
output/preprocessed_image\R\R3362.jpg,17.0
output/preprocessed_image\M\M3361.jpg,12.0
output/preprocessed_image\U\U2154.jpg,20.0
output/preprocessed_image\M\M1518.jpg,12.0
output/preprocessed_image\P\P303.jpg,15.0
output/preprocessed_image\V\V423.jpg,21.0
output/preprocessed_image\Y\Y2803.jpg,24.0
output/preprocessed_image\X\X711.jpg,23.0
output/preprocessed_image\V\V1388.jpg,21.0
output/preprocessed_image\O\O2996.jpg,14.0
output/preprocessed_image\A\A1362.jpg,0.0
output/preprocessed_image\J\J974.jpg,9.0
output/preprocessed_image\F\F3111.jpg,5.0
output/preprocessed_image\D\D3073.jpg,3.0
output/preprocessed_image\B\B2016.jpg,1.0
output/preprocessed_image\X\X1117.jpg,23.0
output/preprocessed_image\X\X1288.jpg,23.0
output/preprocessed_image\A\A2828.jpg,0.0
output/preprocessed_image\E\E2044.jpg,4.0
output/preprocessed_image\M\M2652.jpg,12.0
output/preprocessed_image\T\T2472.jpg,19.0
output/preprocessed_image\nothing\nothing87.jpg,26.0
output/preprocessed_image\C\C3070.jpg,2.0
output/preprocessed_image\M\M264.jpg,12.0
output/preprocessed_image\B\B2387.jpg,1.0
output/preprocessed_image\A\A2030.jpg,0.0
output/preprocessed_image\Z\Z1189.jpg,25.0
output/preprocessed_image\Z\Z2971.jpg,25.0
output/preprocessed_image\O\O1774.jpg,14.0
output/preprocessed_image\S\S1719.jpg,18.0
output/preprocessed_image\E\E2354.jpg,4.0
output/preprocessed_image\E\E1684.jpg,4.0
output/preprocessed_image\E\E3219.jpg,4.0
output/preprocessed_image\Q\Q2062.jpg,16.0
output/preprocessed_image\J\J1495.jpg,9.0
output/preprocessed_image\O\O1796.jpg,14.0
output/preprocessed_image\K\K1215.jpg,10.0
output/preprocessed_image\R\R127.jpg,17.0
output/preprocessed_image\J\J1263.jpg,9.0
output/preprocessed_image\nothing\nothing2920.jpg,26.0
output/preprocessed_image\F\F386.jpg,5.0
output/preprocessed_image\E\E2423.jpg,4.0
output/preprocessed_image\C\C973.jpg,2.0
output/preprocessed_image\J\J1584.jpg,9.0
output/preprocessed_image\E\E3064.jpg,4.0
output/preprocessed_image\X\X2558.jpg,23.0
output/preprocessed_image\I\I3139.jpg,8.0
output/preprocessed_image\W\W2364.jpg,22.0
output/preprocessed_image\A\A117.jpg,0.0
output/preprocessed_image\Y\Y2488.jpg,24.0
output/preprocessed_image\B\B2792.jpg,1.0
output/preprocessed_image\C\C2227.jpg,2.0
output/preprocessed_image\F\F3348.jpg,5.0
output/preprocessed_image\M\M785.jpg,12.0
output/preprocessed_image\Y\Y1718.jpg,24.0
output/preprocessed_image\H\H2938.jpg,7.0
output/preprocessed_image\Q\Q2011.jpg,16.0
output/preprocessed_image\W\W2340.jpg,22.0
output/preprocessed_image\H\H2947.jpg,7.0
output/preprocessed_image\M\M75.jpg,12.0
output/preprocessed_image\A\A631.jpg,0.0
output/preprocessed_image\H\H1914.jpg,7.0
output/preprocessed_image\M\M527.jpg,12.0
output/preprocessed_image\E\E2841.jpg,4.0
output/preprocessed_image\K\K1183.jpg,10.0
output/preprocessed_image\B\B712.jpg,1.0
output/preprocessed_image\Y\Y2142.jpg,24.0
output/preprocessed_image\X\X2877.jpg,23.0
output/preprocessed_image\B\B3224.jpg,1.0
output/preprocessed_image\H\H2904.jpg,7.0
output/preprocessed_image\B\B3238.jpg,1.0
output/preprocessed_image\nothing\nothing2458.jpg,26.0
output/preprocessed_image\O\O2307.jpg,14.0
output/preprocessed_image\F\F2590.jpg,5.0
output/preprocessed_image\S\S2542.jpg,18.0
output/preprocessed_image\I\I1294.jpg,8.0
output/preprocessed_image\Z\Z2613.jpg,25.0
output/preprocessed_image\I\I2318.jpg,8.0
output/preprocessed_image\P\P1393.jpg,15.0
output/preprocessed_image\U\U3342.jpg,20.0
output/preprocessed_image\C\C2814.jpg,2.0
output/preprocessed_image\R\R57.jpg,17.0
output/preprocessed_image\B\B97.jpg,1.0
output/preprocessed_image\P\P916.jpg,15.0
output/preprocessed_image\K\K1174.jpg,10.0
output/preprocessed_image\E\E450.jpg,4.0
output/preprocessed_image\D\D811.jpg,3.0
output/preprocessed_image\A\A1346.jpg,0.0
output/preprocessed_image\Q\Q2975.jpg,16.0
output/preprocessed_image\H\H2930.jpg,7.0
output/preprocessed_image\L\L748.jpg,11.0
output/preprocessed_image\R\R3317.jpg,17.0
output/preprocessed_image\Z\Z1201.jpg,25.0
output/preprocessed_image\U\U3170.jpg,20.0
output/preprocessed_image\L\L949.jpg,11.0
output/preprocessed_image\Z\Z1993.jpg,25.0
output/preprocessed_image\nothing\nothing1485.jpg,26.0
output/preprocessed_image\V\V2426.jpg,21.0
output/preprocessed_image\P\P1827.jpg,15.0
output/preprocessed_image\E\E671.jpg,4.0
output/preprocessed_image\J\J3178.jpg,9.0
output/preprocessed_image\V\V548.jpg,21.0
output/preprocessed_image\D\D45.jpg,3.0
output/preprocessed_image\M\M2805.jpg,12.0
output/preprocessed_image\I\I3080.jpg,8.0
output/preprocessed_image\nothing\nothing834.jpg,26.0
output/preprocessed_image\Q\Q1968.jpg,16.0
output/preprocessed_image\T\T773.jpg,19.0
output/preprocessed_image\C\C3314.jpg,2.0
output/preprocessed_image\C\C2437.jpg,2.0
output/preprocessed_image\I\I794.jpg,8.0
output/preprocessed_image\G\G308.jpg,6.0
output/preprocessed_image\E\E2928.jpg,4.0
output/preprocessed_image\Y\Y2983.jpg,24.0
output/preprocessed_image\H\H2841.jpg,7.0
output/preprocessed_image\P\P175.jpg,15.0
output/preprocessed_image\T\T2890.jpg,19.0
output/preprocessed_image\E\E3143.jpg,4.0
output/preprocessed_image\P\P2534.jpg,15.0
output/preprocessed_image\W\W1296.jpg,22.0
output/preprocessed_image\M\M1007.jpg,12.0
output/preprocessed_image\V\V525.jpg,21.0
output/preprocessed_image\D\D3310.jpg,3.0
output/preprocessed_image\P\P1636.jpg,15.0
output/preprocessed_image\U\U448.jpg,20.0
output/preprocessed_image\A\A2673.jpg,0.0
output/preprocessed_image\W\W228.jpg,22.0
output/preprocessed_image\K\K1346.jpg,10.0
output/preprocessed_image\D\D1826.jpg,3.0
output/preprocessed_image\X\X2642.jpg,23.0
output/preprocessed_image\M\M3048.jpg,12.0
output/preprocessed_image\R\R2275.jpg,17.0
output/preprocessed_image\M\M726.jpg,12.0
output/preprocessed_image\X\X42.jpg,23.0
output/preprocessed_image\A\A1267.jpg,0.0
output/preprocessed_image\J\J3003.jpg,9.0
output/preprocessed_image\X\X978.jpg,23.0
output/preprocessed_image\F\F2353.jpg,5.0
output/preprocessed_image\X\X2052.jpg,23.0
output/preprocessed_image\N\N1440.jpg,13.0
output/preprocessed_image\D\D2455.jpg,3.0
output/preprocessed_image\K\K155.jpg,10.0
output/preprocessed_image\E\E190.jpg,4.0
output/preprocessed_image\I\I2741.jpg,8.0
output/preprocessed_image\D\D2672.jpg,3.0
output/preprocessed_image\D\D888.jpg,3.0
output/preprocessed_image\A\A2678.jpg,0.0
output/preprocessed_image\S\S1486.jpg,18.0
output/preprocessed_image\H\H634.jpg,7.0
output/preprocessed_image\U\U868.jpg,20.0
output/preprocessed_image\S\S1934.jpg,18.0
output/preprocessed_image\U\U253.jpg,20.0
output/preprocessed_image\Q\Q95.jpg,16.0
output/preprocessed_image\A\A3126.jpg,0.0
output/preprocessed_image\A\A1390.jpg,0.0
output/preprocessed_image\R\R3046.jpg,17.0
output/preprocessed_image\B\B1505.jpg,1.0
output/preprocessed_image\C\C1584.jpg,2.0
output/preprocessed_image\nothing\nothing2272.jpg,26.0
output/preprocessed_image\D\D248.jpg,3.0
output/preprocessed_image\nothing\nothing1943.jpg,26.0
output/preprocessed_image\Q\Q1371.jpg,16.0
output/preprocessed_image\P\P1260.jpg,15.0
output/preprocessed_image\U\U3256.jpg,20.0
output/preprocessed_image\G\G294.jpg,6.0
output/preprocessed_image\E\E2572.jpg,4.0
output/preprocessed_image\nothing\nothing161.jpg,26.0
output/preprocessed_image\I\I3075.jpg,8.0
output/preprocessed_image\D\D423.jpg,3.0
output/preprocessed_image\N\N2812.jpg,13.0
output/preprocessed_image\Q\Q2770.jpg,16.0
output/preprocessed_image\M\M1204.jpg,12.0
output/preprocessed_image\I\I338.jpg,8.0
output/preprocessed_image\W\W839.jpg,22.0
output/preprocessed_image\U\U871.jpg,20.0
output/preprocessed_image\X\X2124.jpg,23.0
output/preprocessed_image\M\M2189.jpg,12.0
output/preprocessed_image\D\D1130.jpg,3.0
output/preprocessed_image\E\E2642.jpg,4.0
output/preprocessed_image\W\W2952.jpg,22.0
output/preprocessed_image\K\K1326.jpg,10.0
output/preprocessed_image\B\B3294.jpg,1.0
output/preprocessed_image\N\N2737.jpg,13.0
output/preprocessed_image\E\E273.jpg,4.0
output/preprocessed_image\C\C2387.jpg,2.0
output/preprocessed_image\L\L396.jpg,11.0
output/preprocessed_image\X\X1059.jpg,23.0
output/preprocessed_image\Q\Q1110.jpg,16.0
output/preprocessed_image\N\N109.jpg,13.0
output/preprocessed_image\L\L1080.jpg,11.0
output/preprocessed_image\Q\Q2578.jpg,16.0
output/preprocessed_image\L\L737.jpg,11.0
output/preprocessed_image\M\M1345.jpg,12.0
output/preprocessed_image\L\L2139.jpg,11.0
output/preprocessed_image\C\C2257.jpg,2.0
output/preprocessed_image\C\C403.jpg,2.0
output/preprocessed_image\K\K3087.jpg,10.0
output/preprocessed_image\M\M1285.jpg,12.0
output/preprocessed_image\nothing\nothing1786.jpg,26.0
output/preprocessed_image\H\H1849.jpg,7.0
output/preprocessed_image\D\D2400.jpg,3.0
output/preprocessed_image\G\G2103.jpg,6.0
output/preprocessed_image\D\D2234.jpg,3.0
output/preprocessed_image\B\B1740.jpg,1.0
output/preprocessed_image\U\U403.jpg,20.0
output/preprocessed_image\E\E3269.jpg,4.0
output/preprocessed_image\O\O2599.jpg,14.0
output/preprocessed_image\Z\Z2657.jpg,25.0
output/preprocessed_image\T\T3360.jpg,19.0
output/preprocessed_image\E\E2917.jpg,4.0
output/preprocessed_image\Z\Z176.jpg,25.0
output/preprocessed_image\Q\Q2642.jpg,16.0
output/preprocessed_image\R\R1286.jpg,17.0
output/preprocessed_image\P\P2633.jpg,15.0
output/preprocessed_image\N\N348.jpg,13.0
output/preprocessed_image\N\N1332.jpg,13.0
output/preprocessed_image\D\D375.jpg,3.0
output/preprocessed_image\O\O70.jpg,14.0
output/preprocessed_image\R\R6.jpg,17.0
output/preprocessed_image\F\F359.jpg,5.0
output/preprocessed_image\M\M2896.jpg,12.0
output/preprocessed_image\K\K1432.jpg,10.0
output/preprocessed_image\S\S1311.jpg,18.0
output/preprocessed_image\T\T416.jpg,19.0
output/preprocessed_image\F\F752.jpg,5.0
output/preprocessed_image\nothing\nothing464.jpg,26.0
output/preprocessed_image\N\N1204.jpg,13.0
output/preprocessed_image\D\D1390.jpg,3.0
output/preprocessed_image\D\D466.jpg,3.0
output/preprocessed_image\W\W2087.jpg,22.0
output/preprocessed_image\B\B1556.jpg,1.0
output/preprocessed_image\C\C1213.jpg,2.0
output/preprocessed_image\F\F2699.jpg,5.0
output/preprocessed_image\A\A1765.jpg,0.0
output/preprocessed_image\G\G2700.jpg,6.0
output/preprocessed_image\Q\Q1768.jpg,16.0
output/preprocessed_image\B\B20.jpg,1.0
output/preprocessed_image\M\M963.jpg,12.0
output/preprocessed_image\N\N1150.jpg,13.0
output/preprocessed_image\U\U1464.jpg,20.0
output/preprocessed_image\N\N1401.jpg,13.0
output/preprocessed_image\Y\Y3159.jpg,24.0
output/preprocessed_image\D\D776.jpg,3.0
output/preprocessed_image\Y\Y485.jpg,24.0
output/preprocessed_image\U\U2552.jpg,20.0
output/preprocessed_image\L\L1498.jpg,11.0
output/preprocessed_image\J\J2630.jpg,9.0
output/preprocessed_image\B\B685.jpg,1.0
output/preprocessed_image\L\L2727.jpg,11.0
output/preprocessed_image\C\C850.jpg,2.0
output/preprocessed_image\C\C830.jpg,2.0
output/preprocessed_image\M\M864.jpg,12.0
output/preprocessed_image\Z\Z1794.jpg,25.0
output/preprocessed_image\F\F937.jpg,5.0
output/preprocessed_image\N\N887.jpg,13.0
output/preprocessed_image\C\C1652.jpg,2.0
output/preprocessed_image\Y\Y1685.jpg,24.0
output/preprocessed_image\J\J109.jpg,9.0
output/preprocessed_image\W\W1437.jpg,22.0
output/preprocessed_image\E\E2718.jpg,4.0
output/preprocessed_image\G\G472.jpg,6.0
output/preprocessed_image\K\K1905.jpg,10.0
output/preprocessed_image\I\I1636.jpg,8.0
output/preprocessed_image\R\R2589.jpg,17.0
output/preprocessed_image\E\E217.jpg,4.0
output/preprocessed_image\L\L2949.jpg,11.0
output/preprocessed_image\Q\Q2227.jpg,16.0
output/preprocessed_image\B\B1838.jpg,1.0
output/preprocessed_image\B\B1280.jpg,1.0
output/preprocessed_image\O\O2145.jpg,14.0
output/preprocessed_image\A\A1819.jpg,0.0
output/preprocessed_image\W\W2009.jpg,22.0
output/preprocessed_image\M\M1754.jpg,12.0
output/preprocessed_image\U\U1836.jpg,20.0
output/preprocessed_image\X\X1496.jpg,23.0
output/preprocessed_image\U\U1750.jpg,20.0
output/preprocessed_image\O\O2261.jpg,14.0
output/preprocessed_image\nothing\nothing600.jpg,26.0
output/preprocessed_image\U\U270.jpg,20.0
output/preprocessed_image\N\N847.jpg,13.0
output/preprocessed_image\J\J52.jpg,9.0
output/preprocessed_image\E\E586.jpg,4.0
output/preprocessed_image\G\G1671.jpg,6.0
output/preprocessed_image\R\R1743.jpg,17.0
output/preprocessed_image\P\P88.jpg,15.0
output/preprocessed_image\J\J1731.jpg,9.0
output/preprocessed_image\T\T1089.jpg,19.0
output/preprocessed_image\nothing\nothing497.jpg,26.0
output/preprocessed_image\L\L1634.jpg,11.0
output/preprocessed_image\H\H1002.jpg,7.0
output/preprocessed_image\K\K2505.jpg,10.0
output/preprocessed_image\G\G2079.jpg,6.0
output/preprocessed_image\N\N2841.jpg,13.0
output/preprocessed_image\A\A1351.jpg,0.0
output/preprocessed_image\I\I3070.jpg,8.0
output/preprocessed_image\K\K2621.jpg,10.0
output/preprocessed_image\P\P36.jpg,15.0
output/preprocessed_image\H\H898.jpg,7.0
output/preprocessed_image\I\I2436.jpg,8.0
output/preprocessed_image\H\H850.jpg,7.0
output/preprocessed_image\T\T1830.jpg,19.0
output/preprocessed_image\A\A303.jpg,0.0
output/preprocessed_image\A\A1590.jpg,0.0
output/preprocessed_image\U\U1237.jpg,20.0
output/preprocessed_image\Y\Y3392.jpg,24.0
output/preprocessed_image\T\T3059.jpg,19.0
output/preprocessed_image\A\A182.jpg,0.0
output/preprocessed_image\A\A964.jpg,0.0
output/preprocessed_image\nothing\nothing2244.jpg,26.0
output/preprocessed_image\I\I1001.jpg,8.0
output/preprocessed_image\nothing\nothing1963.jpg,26.0
output/preprocessed_image\A\A1988.jpg,0.0
output/preprocessed_image\G\G596.jpg,6.0
output/preprocessed_image\nothing\nothing1116.jpg,26.0
output/preprocessed_image\A\A3061.jpg,0.0
output/preprocessed_image\K\K2293.jpg,10.0
output/preprocessed_image\E\E1473.jpg,4.0
